date,Switch Value : 0.5,Switch Value : 1.0,Switch Value : 1.5,Switch Value : 2.0,Switch Value : 2.5
2019-03-04,6984.525428876819,5293.705560717692,9324.20664983023,12550.378965163669,16161.203621976923
2019-03-05,6978.311438281733,5288.995858261537,9315.911092312588,12539.213147579003,16146.825326939577
2019-03-06,7102.812980445547,5383.357960995909,9482.118248286051,12762.927922736522,16434.904280140996
2019-03-07,6900.393876191314,5542.241789705858,9761.972432697272,13139.611559345065,16919.962218964603
2019-03-08,7104.196850016967,5705.9317730124785,9475.32397627223,12753.782834927102,16423.128091817194
2019-03-11,6742.0457786482175,5415.060144821528,8992.299814355209,12103.632478006435,15585.92530039066
2019-03-12,6681.196990032259,5366.187760842995,8911.141873792436,11994.393917735619,15716.2271356364
2019-03-13,6724.605831408225,5401.052769860333,8969.039035731425,12072.323477925598,15818.338061534454
2019-03-14,6762.208473522343,5367.2464595472875,8912.899958819648,11996.760299581616,15719.32780039999
2019-03-15,6679.81980421045,5301.853578596852,8804.30792558192,11850.595459942851,15527.808342663157
2019-03-18,6622.673056836025,5344.942583498168,8875.861932446533,11946.907128737019,15654.00530375705
2019-03-19,6603.931870748371,5329.8171858338865,8850.744554805098,11913.09914701271,15609.706782012569
2019-03-20,6681.280480243287,5392.2427159960625,8954.408977410852,12052.6314244243,15792.535608512138
2019-03-21,7056.274682568045,5694.888258569184,9456.985012304627,12729.098595692005,16678.909008148807
2019-03-22,7429.167247093998,5995.837638087067,8955.782639745046,12054.480373456827,15794.95828223427
2019-03-25,7475.042981467631,6032.862441229021,9011.08535293267,12128.917806513833,15892.493481873478
2019-03-26,7541.128823150547,6086.198160257568,9090.751136995927,12236.147924646077,16032.996862361555
2019-03-27,7718.046801406278,5942.650872300216,8876.33934216936,11947.549722060838,15654.847292331233
2019-03-28,7709.698263511603,5936.94227395987,8867.812599285431,11936.072729052134,15639.80901443274
2019-03-29,7713.782344957662,5940.087268090465,8872.510172091266,11942.395660443917,15648.093937088928
2019-04-01,7643.443904122181,6000.201375130297,8962.300608178335,12063.253556741243,15806.453764385858
2019-04-02,7572.8890373149,5944.814900898325,9030.553139925813,12155.121441155658,15926.82804488972
2019-04-03,7576.641555045898,5947.760675385868,9035.027959325822,12161.144546539299,15934.720106207733
2019-04-04,7584.6085808661355,5937.942424099888,9020.113409174599,12141.069567131137,15908.415906238497
2019-04-05,7536.350201772608,5900.161242186209,8962.721383241356,12063.819919832318,15807.195868659037
2019-04-08,7432.455660284756,5976.472803024887,9078.643513170116,12219.851067112968,16011.643126912797
2019-04-09,7426.386988585167,5971.5929553647275,9071.230713218489,12209.873440910576,15998.569465938615
2019-04-10,7513.38678970534,5895.115777707975,8955.057000775989,12053.503663652384,15793.678501593617
2019-04-11,7594.788596744401,5828.995195235596,8854.615617215091,11918.309595694058,15616.534021097445
2019-04-12,7594.788596744401,5828.995195235596,8854.615617215091,11918.309595694058,15616.534021097445
2019-04-15,7600.867252548037,5833.660559520795,8861.702603235166,11927.848676455891,15629.033056975904
2019-04-16,7600.867252548037,5833.660559520795,8861.702603235166,11927.848676455891,15629.033056975904
2019-04-17,7530.007437363389,5779.275698509173,8779.08852936405,11816.650161249514,15483.329894805718
2019-04-18,7538.383418939989,5785.704258796724,8788.853922611395,11829.794377224207,15500.55273117369
2019-04-22,7699.5363226139225,5909.389005152441,8976.738943959119,12082.68755176949,15831.918083976456
2019-04-23,7929.301897601379,6085.733931093703,9244.618138049453,12443.252855497236,16304.365983343496
2019-04-24,8021.933929115414,6156.828953653209,9134.39977202686,12294.89897248566,16109.978227042116
2019-04-25,8126.114889233796,6236.787771233121,9253.02834049474,12454.572985115345,16319.19872349721
2019-04-26,8183.281242430623,6280.6629092792655,9318.122409857922,12542.189580239548,16434.002549290104
2019-04-29,8229.51413415388,6316.14662291841,9370.766787055334,12613.048893961919,16526.84934728374
2019-04-30,8240.735742255289,6324.759199670575,9383.544585450214,12630.24780623604,16549.385043012917
2019-05-01,7997.1373079517,6532.615135809983,9691.923984972052,13045.326372638165,17093.261546773905
2019-05-02,7896.790708026611,6606.849398716915,9802.05948480128,13193.56871778178,17287.503155259972
2019-05-03,7705.959171929306,6447.190207263457,9565.185780335427,12874.736792495914,16869.73840697406
2019-05-06,7380.957564234174,6175.277634704065,9161.770619788538,13494.985355798492,17682.44869215166
2019-05-07,7562.999118509008,6327.582688474793,9387.733572294534,13827.82131748859,18118.562897563475
2019-05-08,7572.77855584845,6335.764654047239,9399.872506967282,13812.823680484806,18098.91152782642
2019-05-09,7445.504966674526,6229.28121448342,9241.891456430016,13580.6753833338,17794.728140804127
2019-05-10,7343.404160169496,6143.858581795356,9115.156657976862,13394.442493056016,17550.707607227698
2019-05-13,7127.574665053247,5963.28484966076,8847.253705002087,13000.767339464419,17034.875946708904
2019-05-14,7245.470798752209,6061.922641751198,8993.594789408779,13215.811064219442,17316.647251330294
2019-05-15,6811.3119394949545,5698.683662235655,9549.816090915003,14033.161167568243,18387.619237215407
2019-05-16,6618.740816598239,5537.569045607003,9829.836047961173,14444.641886144882,18926.781489134028
2019-05-17,6632.602053910487,5532.867496442119,9821.490245483295,14432.37798596819,18910.71212855878
2019-05-20,6574.957746045149,5484.781041872606,9910.238651315976,14562.791040058264,19081.5920574313
2019-05-21,6609.399553130057,5513.512142184355,9879.870197839013,14518.165531253182,19023.119354497394
2019-05-22,6576.08604731791,5485.722262435442,9921.778074563403,14579.747867778326,19103.810550318572
2019-05-23,6646.935162421237,5544.82406937647,10028.672843241364,14736.826444218641,19309.63025262367
2019-05-24,6525.028618121465,5443.130533253326,9844.744337793572,15067.053286480128,19742.325734768154
2019-05-28,6398.212718233887,5337.341649069274,9653.40876128849,14774.220559912077,19358.627677571112
2019-05-29,6440.2075508899,5372.373427356649,9716.769156346174,14871.19153405121,19485.688524962578
2019-05-30,6468.405624810195,5348.412137422429,9673.43145353618,14804.864623453328,19398.78052449913
2019-05-31,6385.754770880537,5280.072138979816,9549.82798516398,14615.69363226687,19150.91020396849
2019-06-03,6025.578540740211,4982.2598135584185,9011.188283891728,15417.714741688607,20201.796643891812
2019-06-04,6326.857230321051,5231.372607895303,9461.74734297315,14614.39365530021,19149.20684709867
2019-06-05,6367.317946857922,5264.8276198358935,9522.255911959479,14707.853775786498,19271.667430914793
2019-06-06,6242.468575350904,5359.634720605495,9693.729232832844,14972.707456801987,19618.704608207587
2019-06-07,5976.766635010626,5575.012452641229,10083.27320849023,15574.387970976322,20407.085220742578
2019-06-10,5890.983189048834,5494.9953114890195,9938.549819537475,15807.89534577357,20713.04940412105
2019-06-11,6050.373004767837,5643.671052357402,9670.476598815689,15381.5078450696,20154.35482940385
2019-06-12,6099.822401853997,5689.796494651913,9749.512922191192,15507.220142247865,20319.075367160644
2019-06-13,6064.3301794681765,5656.690035280757,9692.784732747075,15416.99035035962,20200.84747557706
2019-06-14,6046.881152009597,5672.4385914540335,9719.770012811403,15459.912153930469,20257.087817408184
2019-06-17,6118.830446198156,5599.081639492764,9594.072274456228,15259.98190965953,19995.11967197324
2019-06-18,6071.371373485262,5642.399749869358,9668.298211583939,15378.042981683358,20149.814826770482
2019-06-19,6032.168245582353,5605.966511731515,9732.722084005954,15480.51324661222,20284.08138240607
2019-06-20,5952.662369101819,5532.078108276896,9604.441742953293,15276.475208558195,20016.730804097562
2019-06-21,5949.220529050301,5535.573086654672,9610.50950186147,15286.126364868273,20029.37669231259
2019-06-24,5982.05096473196,5566.120832413149,9663.54455284473,15370.481985237862,20139.90767028353
2019-06-25,6272.1213802691955,5836.022742695668,10132.13106281136,16115.798620410545,21116.494366258372
2019-06-26,6234.213799555024,5800.750864210596,10070.894273408921,16234.196688828368,21271.631086666035
2019-06-27,6234.213799555024,5800.750864210596,10070.894273408921,16234.196688828368,21271.631086666035
2019-06-28,6260.9318586959735,5781.096905195832,10036.772321281516,16179.192389586968,21199.559078172457
2019-07-01,6158.340819415163,5686.3683962338055,9872.31071609171,15914.081668142762,20852.18510138913
2019-07-02,6078.125604479027,5612.30083867481,10003.100126405958,16124.913095244883,21128.437041953446
2019-07-03,6173.822060123355,5700.66316173623,10160.592960520304,16378.790216449917,21461.09165783195
2019-07-05,6088.435465184788,5782.113749820421,10305.766644430161,16612.80897135406,21767.725901404192
2019-07-08,6101.180395883441,5794.2174568326045,10327.339720539914,16647.584588219936,21813.29231327914
2019-07-09,6286.122760649062,5622.044475620456,10020.46672501931,16152.90790583976,21165.118578756872
2019-07-10,6208.564182479426,5684.3244263975985,10131.471569805659,16331.84678005996,21399.58177964286
2019-07-11,6251.408728280727,5641.610156717747,10055.339671549336,16209.122801728623,21238.776829290826
2019-07-12,6163.553202742741,5562.324567382238,9914.024779225876,15981.324386338933,20940.293082470685
2019-07-15,6151.753164703029,5571.197234225461,9929.839001836574,16006.816779901324,20973.695707914325
2019-07-16,6083.846909795933,5509.699457998725,9820.228268051924,15830.125200865963,20742.17713281001
2019-07-17,6175.85215606884,5593.021945076211,9968.73833637785,16069.522179328964,21055.858450508462
2019-07-18,6060.680348817174,5488.719181808205,9782.834013993548,15769.845978491585,20663.193404503872
2019-07-19,5799.550667875619,5252.232944911865,9361.332106987862,15090.388456917353,19772.90175564554
2019-07-22,5891.482221264515,5165.25944628407,9206.314647994503,14840.501619544297,19445.47559961829
2019-07-23,5876.543439086982,5178.849693602767,9230.5372633851,14879.54827139994,19496.63833894954
2019-07-24,5688.16901080701,5347.5597939979025,9531.238183577936,15364.275620371482,20131.77548448109
2019-07-25,5792.388115151593,5248.074408999671,9353.920128851856,15078.440410632038,19757.246257707502
2019-07-26,5856.747699676768,5185.637510886169,9242.635548540757,14899.05060510362,19522.192202551498
2019-07-29,5900.4973577126775,5224.374004147092,9171.29432893795,14784.049160384764,19371.506070469797
2019-07-30,5842.868051446422,5173.348297112259,9081.71962062129,14639.655485535386,19182.3073659378
2019-07-31,6131.2660257806365,5428.699463059467,9529.983986510932,15362.253865270146,20129.12638335909
2019-08-01,6012.28462587957,5323.351846589874,9720.057309347143,15668.65045969867,20530.59714583787
2019-08-02,5871.490664065029,5445.475800717524,9943.046859385107,16028.107734950581,21001.593198007093
2019-08-05,5597.8799072414995,5191.717285147136,10357.901699901311,16696.850241366836,21877.844986815842
2019-08-06,5675.847269765137,5264.027608054862,10502.166723482062,16929.404243478868,22182.55996812804
2019-08-07,5423.554216479943,5030.040057880935,11019.626066612078,17763.544343333288,23275.531848338673
2019-08-08,5695.4640999689,5282.22110954762,11572.095004925577,18654.119615554235,24442.450606852148
2019-08-09,5771.624375724298,5352.855461593896,11726.838135805396,18903.564238320367,24087.345045023165
2019-08-12,5681.0776054592125,5435.7870250833785,11908.521543543226,19196.436360322514,24460.529264030567
2019-08-13,6065.408603375587,5803.523851949398,11104.069922107858,17899.667126679466,22808.156855275458
2019-08-14,6307.544111041487,6035.204730523822,11547.352441648403,17131.02520416812,21828.736097888923
2019-08-15,6248.791656719249,5978.989017401063,11439.793099228093,16971.45600289387,21625.409446830174
2019-08-16,6104.481777056561,5840.909972202318,11175.601995378362,16579.516423528206,21125.991254262866
2019-08-19,6093.577671470869,5830.476670674121,11155.639622061222,16649.642442014403,21215.347398036352
2019-08-20,6183.986835736016,5916.98225925979,10983.06404514592,16392.07570920404,20887.150096876296
2019-08-21,6180.996152842081,5918.759130809118,10986.362262576895,16396.998254462058,20893.422514322807
2019-08-22,6272.331741349096,5827.642977967905,10817.233051375315,16144.575176233762,20571.77937306343
2019-08-23,6706.921247736603,6231.42144339916,11566.724016798116,17263.180384950978,21997.131189887037
2019-08-26,6771.0854756298495,6291.036627598328,11677.381334571543,17428.334946853138,22207.574832585524
2019-08-27,6953.716261370446,6460.719460071253,11369.925960421762,16969.461926578595,21622.868550116385
2019-08-28,6821.560670041997,6337.933288107909,11153.8401679934,16646.95678096447,21211.925268560233
2019-08-29,6878.011852405224,6390.382257655921,11246.142721005775,16784.7171027574,21387.462556804167
2019-08-30,7034.615036658531,6535.882764433151,10986.421385443393,16397.08649454696,20893.53495181581
2019-09-03,7091.890180894192,6589.097279525949,11075.871748570004,16530.589961208,21063.64805988526
2019-09-04,7188.202663192756,6678.581507131098,10905.170702059737,16275.820939873436,20739.015665364208
2019-09-05,7020.463024194792,6522.73408552723,11139.764794505474,16625.949474906614,21185.157288559076
2019-09-06,7069.887083885123,6568.654133489341,11218.188738658793,16510.58129138503,21038.152564546835
2019-09-09,7180.920566933319,6671.815688790936,11394.371831028755,16769.882087307426,21368.55944777209
2019-09-10,7125.185387121666,6620.0319594460825,11305.933676488017,16639.72156194801,21202.705990400373
2019-09-11,6963.961833421868,6470.238653009842,11050.111167152021,16263.20994898124,20722.946458248007
2019-09-12,7002.751922271203,6506.278645506948,10983.525189369278,16165.210777754979,20598.07371881678
2019-09-13,6957.985664713395,6464.686176029154,10913.311175938898,16061.871976497185,20466.39710317677
2019-09-16,6920.600785983898,6429.951768635824,10854.674548255281,15975.572411516005,20356.43226412683
2019-09-17,6826.039033903407,6342.094149935048,10706.358372349665,15757.285276563609,20078.285906529927
2019-09-18,6860.769304622512,6374.362152748878,10760.83135775755,15837.456922335798,20180.44241364129
2019-09-19,6867.428090747995,6380.548851700106,10771.275386898045,15852.828119607557,20200.02873756265
2019-09-20,6623.057524212655,6153.503396386639,10387.990315132882,15288.721071439846,19481.230899216345
2019-09-23,6643.990150372373,6134.267687113783,10355.517697705145,15240.928883032719,19420.333022069684
2019-09-24,7000.898712169236,6463.794463694276,10911.805838490958,16059.656467658444,20463.574052180866
2019-09-25,7249.778576681576,6693.58043211052,10512.673883697305,15472.226469899475,19715.05758896627
2019-09-26,7299.6208043962615,6739.5987975812795,10438.93624451955,15363.701705854124,19576.772903362325
2019-09-27,7005.535304908664,7012.627106613865,10861.828644577992,15986.101587985951,20369.84877666775
2019-09-30,7124.606587384932,7131.818926620436,10674.668961161746,15710.645786741938,20018.856823744514
2019-10-01,7374.942577551132,6882.342554466632,10301.261039035011,15161.075620225225,19318.582205664603
2019-10-02,7140.916874661039,6663.94830435516,10613.512330094636,15620.637359154947,19904.16606887339
2019-10-03,7381.368421729961,6888.339192457407,10970.894372821112,15081.226080485498,19216.83613327588
2019-10-04,7162.513832406431,6684.102720443845,11285.083279553968,15513.128327776967,19767.175652589456
2019-10-07,7166.893235544558,6688.189606851943,11283.228614105361,15510.578797357331,19763.926983812165
2019-10-08,7351.817573455399,6860.762155963634,11574.365025990468,15910.791751624578,20273.88729602574
2019-10-09,7381.42241578064,6888.389580043312,11620.973534455972,15848.658891074527,20194.71621316352
2019-10-10,7218.8752554934645,6736.699553092132,11873.392940376623,16192.90793785728,20633.36606071276
2019-10-11,7191.225557738622,6760.142393935289,11914.710808091497,16249.257157617398,20705.167498910767
2019-10-14,7159.080871337492,6729.924643770827,11963.687959263943,16316.052091801459,20790.279100440894
2019-10-15,6950.63141212676,6533.970836608299,11615.34376116179,15840.981018277638,20184.932895639962
2019-10-16,6932.279910048537,6516.719428458838,11652.743508325622,15891.98671359693,20249.925495285617
2019-10-17,7004.661411298623,6584.761968803136,11774.412436839631,16057.918538494709,20461.35954390598
2019-10-18,6830.665600504527,6421.196461439717,11481.935996041591,15659.039793083239,19953.099310506434
2019-10-21,6898.940906462399,6343.095123808793,11342.280627253445,15468.578099347513,19710.40875347529
2019-10-22,7133.15705152213,6132.805946797959,10966.256176732695,14955.756756683119,19056.96031002414
2019-10-23,7217.129235881264,6053.672966839275,10824.756097032918,14762.779250145271,18811.064047959313
2019-10-24,7265.337817769788,6094.109957699475,10897.062705889615,14861.390848901812,18936.717156269708
2019-10-25,6993.3089332741,6330.257768048392,11319.32576236425,15437.272303629032,19670.51820723368
2019-10-28,6883.274352156151,6424.9449262815015,11488.638739627659,15668.180980473004,19964.747216266565
2019-10-29,7007.319225640236,6540.7301528682,11278.852691548993,15382.07521607665,19600.184841705744
2019-10-30,7068.571860844915,6481.414148691509,11176.568014192777,15242.57959151509,19422.4363917984
2019-10-31,7019.942300055828,6436.824049086103,11099.6767263401,15137.715417333875,19288.81611180676
2019-11-01,6919.728990990077,6344.935054809356,10941.223097127537,14921.616696172792,19013.45828008932
2019-11-04,6935.072070792716,6359.003646948623,10915.606957795502,14886.681460052005,18968.9430195775
2019-11-05,6960.7575229067625,6338.031441900215,10879.606923819021,14837.584690588701,18906.382816022804
2019-11-06,6933.818979015949,6313.502884826202,10837.502200638013,14780.162359024107,18833.21399472284
2019-11-07,6975.1532203215575,6351.139265659741,10902.107280820654,14868.270629420675,18945.48352673311
2019-11-08,7099.485867809031,6464.348815976217,11096.438189203825,15133.298707302942,19283.188240938725
2019-11-11,7175.792748528523,6533.829099931218,11215.705217983206,15295.954826471607,19490.448311934106
2019-11-12,7132.823929675058,6494.704374781929,11148.545306498278,15204.36228260052,19373.73904060516
2019-11-13,7192.239091931666,6548.804113965305,11241.410717847484,15331.011932295449,19535.118861551782
2019-11-14,7127.950921277528,6490.2673174158945,11140.928834335999,15193.974954129679,19360.50327396249
2019-11-15,7117.051913752639,6480.343361273057,11123.89377495628,15170.742576523975,19330.90005794726
2019-11-18,7065.341020306635,6522.619414764118,11196.463128467596,15269.712505879424,19457.009759134387
2019-11-19,7013.600812920149,6474.853612624766,11114.470295765388,15157.890855726164,19314.524107392303
2019-11-20,6941.929290808425,6408.687512465126,11000.892260058594,15002.993373161718,19117.150264973116
2019-11-21,6912.039419122854,6435.360067378904,11046.677282707344,15065.434889281574,19196.71464367713
2019-11-22,6954.073866369516,6474.495666420357,11113.855859873182,15157.052889368426,19313.456351886492
2019-11-25,7106.818528452655,6616.706501641529,11357.969194068077,15489.97413326823,19737.672059227905
2019-11-26,7076.173681799194,6588.175034954717,11405.226332318809,15554.423317502542,19819.79465362072
2019-11-27,7168.060421926752,6673.724931632469,11553.327426952666,15756.4032741118,20077.162039246527
2019-11-29,7219.567442922633,6633.619332588588,11483.897967070105,15661.715524982374,19956.508788036175
2019-12-02,7460.124231976779,6854.652265526883,11866.5427228154,16183.565625775122,20621.46187736384
2019-12-03,7589.102861248693,6973.162846028169,11677.836607030984,15926.208628027958,20293.531825319962
2019-12-04,7584.022150433828,6975.824358564821,11682.293796575652,15932.287333611175,20301.277448154055
2019-12-05,7622.015324983207,6939.752132256345,11621.884255857389,15849.900930977048,20196.29884823248
2019-12-06,7688.61334651539,7000.3888198286095,11723.431479907063,15988.39081829389,20372.765765211283
2019-12-09,7749.20131614908,7055.5534283378975,11618.500784818487,15845.286560399196,20190.41911386741
2019-12-10,7776.497915697159,7080.406649807581,11659.42701067499,15901.101659829174,20261.539963974967
2019-12-11,7697.208133027306,7008.214268280131,11540.546578409285,15738.972780160328,20054.95171336189
2019-12-12,7898.794984685688,7191.756641784108,11842.78895135178,16151.17028297641,20580.183005823703
2019-12-13,7806.2060378158885,7273.729691763896,11977.775378029366,16335.26448343173,20814.759960267347
2019-12-16,7876.195680909425,7338.945206524745,12085.166884185073,16481.724790205008,21001.38296427716
2019-12-17,7899.5177493385145,7311.392159351625,12039.794809059218,16419.846451035075,20922.536198259473
2019-12-18,7880.401721730269,7293.699335712539,12010.659733062097,16380.112096604715,20871.905793683964
2019-12-19,8020.543743441681,7423.4076687082215,12224.252668614829,16671.409686009043,21243.083707981303
2019-12-20,8045.103588675317,7414.697284494737,12209.909129607104,16651.84799813924,21218.157767061242
2019-12-23,8020.787350339934,7392.286442376024,12173.004811697907,16601.51796817949,21154.0261153535
2019-12-24,8010.52217831708,7382.825639008635,12157.425544604906,16580.270996985742,21126.952748667016
2019-12-26,8181.452607389247,7540.362129907642,12416.843584839185,16934.064766300664,21577.76469549515
2019-12-27,8294.093074677763,7438.705362625703,12249.443643439328,16705.76508368234,21286.860125353334
2019-12-30,8444.07667458152,7573.220830304287,12470.9525700838,17007.85848483392,21671.79430483531
2019-12-31,8567.817535842947,7459.939040497712,12284.40950480318,16753.451450744895,21347.623162572047
2020-01-02,8773.537612581467,7639.058078158787,12579.367894783281,17155.71507315095,21860.19648206878
2020-01-03,8670.459448131798,7549.308638469619,12735.007031195066,17367.975395040346,22130.66333944339
2020-01-06,9050.3643230078,7232.365801481614,12200.352872672362,16638.815195337895,21201.55107776064
2020-01-07,9063.03398841565,7216.319084167862,12173.283498825744,16601.898041089327,21154.51041276991
2020-01-08,8852.069510100573,7048.34145185483,11889.920288890322,16215.447900468067,20662.086986029455
2020-01-09,8834.788749709942,7055.821271075467,11902.538073501946,16232.656008177612,20684.013942382557
2020-01-10,9005.10845373302,6920.459430963495,11674.19478166762,15921.24191437409,20287.203127513967
2020-01-13,8793.01561478347,6757.465293237171,11399.238280431091,15546.256825124847,19809.388726080862
2020-01-14,8872.311346780514,6818.404359007847,11295.372209226514,15404.604499009773,19628.892158737905
2020-01-15,8876.721044268974,6821.793227973557,11300.986211318575,15412.260863074887,19638.648069353578
2020-01-16,8997.380801202657,6914.520701173873,11454.598591674829,15621.757099383647,19905.592866958115
2020-01-17,8974.083595606586,6896.616711787095,11476.425908069677,15651.525146873284,19943.523979956688
2020-01-21,9048.391844626405,6953.722878289112,11571.454342466239,15781.124722781315,20108.662662970615
2020-01-22,9115.029133329597,7004.933883179195,11656.67283841286,15897.345525579283,20256.753813565876
2020-01-23,9217.689929676748,7083.829088042202,11787.95967237085,16076.394229383659,20484.90168314369
2020-01-24,8853.103004074677,6803.642676001501,11321.710969186102,15440.525243599343,19674.663176218783
2020-01-27,8898.208361461404,6774.132900539325,11272.60475293421,15373.554290735538,19589.327287743617
2020-01-28,9121.955969693916,6944.470115939832,11556.057134533108,14970.985922450467,19076.365654220688
2020-01-29,9239.628260324642,7034.053063771873,11409.599952941067,14781.249200112532,18834.598871985992
2020-01-30,9517.977370469353,7245.957953865664,11753.320707123952,15226.542825111032,19402.00198477807
2020-01-31,8941.245911243841,6806.897033508216,11041.14105609892,14303.907067462347,18226.35883276819
2020-02-03,9207.293037080746,7009.43652404558,11369.670645050392,13861.812232874778,17663.031690379543
2020-02-04,8945.497687850446,6810.133876097932,11662.829493763622,14219.229175030232,18118.460365210256
2020-02-05,9181.445447965767,6989.7589668665705,11970.449996466103,14594.27765097713,17664.497253392445
2020-02-06,9346.0921856287,7115.103175190522,12185.11070010423,14855.990277534513,17981.266749188042
2020-02-07,9340.808922663393,7117.763077492081,12189.665968411366,14861.544024508827,17987.988846061897
2020-02-10,9772.681967195458,6787.167478481537,11623.49793518353,14171.276450902653,17152.508670223542
2020-02-11,9930.023895110948,6896.442089047429,11444.040418551678,13952.483270608403,16887.687647573614
2020-02-12,10046.133635406912,6977.080777169792,11577.853244680804,14115.626806429274,17085.151928392166
2020-02-13,9873.846305172257,7100.657036373242,11782.917201839768,14365.639155828798,17387.759742557355
2020-02-14,9838.049883522086,7074.914473099381,11740.199677240953,14313.558288798602,17324.72254711606
2020-02-18,9996.615665279243,7188.945135433288,11929.423554111598,14544.258538000577,17603.955546230092
2020-02-19,10103.590837291647,7265.875035331488,12057.081971664082,14699.89866771962,17792.33791839605
2020-02-20,10329.650048070082,7104.823722903917,11789.83145247115,14374.068955334464,17397.96293135338
2020-02-21,9880.137750000094,7411.69073433108,12299.050327442908,14994.904567082564,18149.40464164579
2020-02-24,9818.566627760103,7365.502500142898,12222.405006263376,15080.36775373433,18252.84684426657
2020-02-25,8816.958751410304,6614.135666560566,10975.577685501652,13541.995026529277,16390.844389312035
2020-02-26,8804.120708882814,6604.505072002516,10959.596559008607,13522.277036124726,16366.978296335497
2020-02-27,8110.916217595852,6084.490327767981,10096.677727178785,12457.582050240364,15078.30186413155
2020-02-28,9129.37458444836,6848.497736561713,11364.480973173428,14021.835499473947,16971.629606580405
2020-03-02,10078.360328244109,7560.3895160364655,12545.802905954137,15479.38572569834,18735.80681243879
2020-03-03,11165.589365159554,8375.985976622436,13899.213655969259,17149.264266102324,20756.980151462543
2020-03-04,11880.64664803736,8912.39382559411,14789.335406459895,18247.5230241878,22086.28121587091
2020-03-05,12006.186622224113,9006.568976488958,14945.610804606926,18440.340270360775,22319.661709026124
2020-03-06,12684.65961091946,9515.532726898933,15790.191482014443,19482.409094497805,23580.952080638453
2020-03-09,12622.813547517148,9469.138242664767,15713.203906983998,19416.860802217252,23501.61429793724
2020-03-10,13139.015438081053,9856.372597705682,16355.785335685898,20210.900911990735,24462.6977906333
2020-03-11,13810.990032211601,10360.461508108094,17192.276643914323,21244.556135348266,25713.804579925567
2020-03-12,12488.482639606122,9368.368479055103,15545.985327776558,19210.22822141225,23251.51211793336
2020-03-13,13588.157203934388,10193.301084798512,16914.888591345134,20901.786752552936,25298.926299154355
2020-03-16,13900.68481962488,10427.747009748877,17303.931028946074,21382.527847861653,25880.801604034903
2020-03-17,15291.458755991807,11471.050914871033,19035.202299680386,23521.865787706298,28470.19520515868
2020-03-18,14079.012265427864,10561.521245612634,17525.91763340361,21656.837468243597,26212.818141728465
2020-03-19,14575.493249478524,10933.961752250289,18143.94996898085,22420.542178130218,27137.184531954834
2020-03-20,17287.76141078925,12968.59864789557,21520.25133861321,26592.649541374514,22415.47661217073
2020-03-23,17138.603889693986,12856.70654223565,21334.576208864408,26363.210136775197,22222.07754527051
2020-03-24,15682.921187524465,11764.71063400089,19522.504832149963,24124.027224517045,20334.625446072852
2020-03-25,16193.332799958387,12147.601350131994,20157.878373276555,24909.16052250623,20996.430019217445
2020-03-26,13987.763514427232,10493.070021609135,17412.328834414133,21516.475393664434,18136.66781163104
2020-03-27,14295.775540115912,10724.128528547393,17795.750149102045,21990.27044780927,18536.039146879975
2020-03-30,15368.42855035644,11528.79062722633,19131.01628512644,23640.263463274223,19926.851288064157
2020-03-31,15609.061565236761,11709.304050408371,19430.56246913155,24010.413726269122,20238.858354161195
2020-04-01,14939.590705689794,12123.548297474705,20117.964443275356,24859.83874017015,20954.85570159614
2020-04-02,16027.424960231487,13006.330924147385,21582.864739687877,26670.02113918595,22480.69468073851
2020-04-03,16504.24854350133,13393.27551018248,22224.9653221546,25794.39653776449,21742.613176536895
2020-04-06,17972.148731066583,14584.483433505427,24201.670331112306,22902.829822687694,19305.253710963876
2020-04-07,19697.10204636999,15984.291181987142,26524.52844330726,25101.026199962518,21158.157439383238
2020-04-08,19000.92171810097,15419.33756312349,25587.037492843017,24213.847943047327,20410.337127692666
2020-04-09,19407.55622957784,15749.323386458818,26134.620007281294,24732.043132489973,20847.134225756126
2020-04-13,18530.92884656052,16498.874428993764,27378.43418215277,25909.105045506243,21839.303273870068
2020-04-14,19722.092836017488,17559.418411927327,29138.313849034726,27574.536561908244,23243.128836531603
2020-04-15,19437.707935714425,17306.21843482672,28718.150707736462,27176.92248026573,22907.971967944268
2020-04-16,19830.664938444548,17656.08477437836,28066.945476268516,26560.66573468147,22388.516821278863
2020-04-17,20117.83466402138,17911.7641999124,28473.385555570876,26191.715111513942,22077.520955605898
2020-04-20,20273.545458634548,18050.400145732154,28202.58364442184,25942.613490119948,21867.548212584436
2020-04-21,18581.387244042002,16543.799687237886,30412.487586708627,27975.430218823378,23581.05012476456
2020-04-22,19031.99260477203,16944.992812810542,31150.00140953154,28653.844519099723,24152.899118507987
2020-04-23,19397.992462556107,17270.858059210746,31749.039898176376,29204.87999062087,24617.37794771006
2020-04-24,18558.443813835,16523.37217509912,30374.93566568127,27940.887462552997,23551.933344050627
2020-04-27,18771.235143395763,16712.82934991598,30723.215026303333,27604.000732472603,23267.96477569422
2020-04-28,20301.6686243049,18075.439396747734,28273.28301574485,25402.80125005953,21412.529669839696
2020-04-29,20985.958817925253,18684.69207215421,27133.043618402055,24378.32613791721,20548.97909056221
2020-04-30,21187.219103014337,18863.88266744078,27393.255893731108,24612.120024157044,20746.0486372023
2020-05-01,21685.539746961957,19307.558739911,28037.541717671254,25190.993893338353,21233.99300904242
